Brand Name,Gross Sales,Net Sales,Total Sales,Total Ad Spend,Order Count,Country_India,Country_Japan,Country_Kuwait,Country_Singapore,Country_South Africa,Country_Turkey,Country_UAE,Country_USA,Return Amount
1,-0.8004074655093105,-0.08619952470584005,-0.5094701085341986,1.3612186543017628,0.5919414999701459,False,False,False,False,False,False,False,True,7815
1,-0.8092676945027276,-0.6589799366822642,-0.6503078619448219,0.013954794642676573,-1.1278845717608479,True,False,False,False,False,False,False,False,12147
4,-0.4343279009523608,-0.7217843770204125,-0.6587829756503761,-0.03598698101820065,0.5919414999701459,False,False,False,False,False,False,False,True,12721
2,-0.4872523535336485,-0.7274242972723446,-0.4079462333598111,1.8316040327692076,-0.14512681648599426,False,False,False,False,False,False,False,True,13630
4,0.24664089594142516,0.44943407059983526,0.3560564251859078,0.479229274727789,0.10056262233271913,True,False,False,False,False,False,False,False,16181
0,-0.828401122768264,-0.36597830788226704,-0.5019933720976233,-0.14659094246878163,1.0833203776075728,False,False,False,False,False,False,False,True,10660
1,0.28277050542995996,0.20571188478266686,0.25322356648108124,-0.47793986713884773,-0.3908162553047077,True,False,False,False,False,False,False,False,15598
2,-0.5997674876171011,-0.4443956533077064,-0.08702340678692737,0.465140101727817,0.10056262233271913,False,False,False,False,False,False,False,True,5609
3,-0.8262165815340576,-0.3211354718716754,-0.056828040940698904,-0.012889002366981253,-0.6365056941234211,False,False,False,False,False,False,True,False,18417
2,-0.3523513020604938,-0.63614896816416,-0.2526652887912931,2.949916740264745,-0.6365056941234211,False,False,False,False,False,False,False,True,4251
2,1.1910257286436694,1.5097227435178528,1.6293202355569962,-0.4678126241021693,2.0660781328824265,True,False,False,False,False,False,False,False,13178
2,3.940558916040658,4.328765416763038,4.289219141732111,-0.37290588935843993,3.2945253269759935,False,False,False,False,False,False,False,False,588
0,1.1454107059899488,1.079751034526755,1.0670785299911465,-0.7262019964379935,-0.14512681648599426,True,False,False,False,False,False,False,False,796
1,-0.6565826756996412,-0.651261031509808,-0.6503078619448219,-0.9594179360826457,-0.8821951329421345,True,False,False,False,False,False,False,False,4344
2,0.5198454781626201,0.660232199902445,0.7937893922293227,-0.4235421045418321,2.31176757170114,True,False,False,False,False,False,False,False,18633
2,-0.5961190785455399,-0.39925061859693445,-0.6722721618623577,1.492232974563525,0.34625206115143253,False,False,False,False,False,False,False,True,9519
1,-0.7860390396595822,-0.07143427211061046,-0.26484549147283565,0.7368771013934876,-0.8821951329421345,False,False,False,False,False,False,False,True,18070
4,-0.710053038379044,-0.6085558428674821,-0.5864117167301724,0.47025943089530237,-0.8821951329421345,True,False,False,False,False,False,False,False,3267
4,0.5331085711899273,0.74274951890598,0.6826367229496719,0.15371074854883907,0.8376309387888593,True,False,False,False,False,False,False,False,19808
2,-0.5701072731279283,-0.34633813789390383,-0.3718493485458407,2.629555469199754,-0.3908162553047077,False,False,False,False,False,False,False,True,13478
2,1.473836887244896,1.7540420476399732,1.8343203681206635,-0.8352868714330728,1.3290098164262862,True,False,False,False,False,False,False,False,393
1,-0.36671972791022217,-0.6253087678130713,-0.5959517661893041,-0.17643737444687813,-0.6365056941234211,True,False,False,False,False,False,False,False,15689
2,-0.1776330454112895,-0.5146617180569485,-0.32967345547186544,1.4874310410052538,0.8376309387888593,False,False,False,False,False,True,False,False,10138
2,-0.7556806728172095,-0.2625286116672071,-0.6806585309217804,1.391457849699802,-0.6365056941234211,False,False,False,False,False,False,False,True,5409
1,-0.3489956665564037,-0.27828302160369234,-0.46283479699211766,1.9097139276506612,0.5919414999701459,False,False,False,False,False,False,False,True,1085
0,-0.3864031200617309,-0.43316267094322447,-0.599235318096168,1.3466055923644578,-0.8821951329421345,False,False,False,False,False,False,False,True,11242
1,-0.38938378018902164,-0.5052063411944753,-0.47281856968190666,-0.37840353557835105,-0.8821951329421345,True,False,False,False,False,False,False,False,8849
0,1.470209197533494,0.16578083167573715,0.16674190882597578,-0.3182187769603763,-0.14512681648599426,True,False,False,False,False,False,False,False,2627
3,-0.6663396926512655,-0.32661827562369267,-0.5851914778458649,-0.04445234347256002,0.8376309387888593,False,False,False,False,False,False,False,True,3154
3,-0.32449277106345004,-0.33887727776442134,-0.2842361966525591,-0.16399533300181604,-1.1278845717608479,True,False,False,False,False,False,False,False,11109
3,0.7339962805623045,0.7259705876877391,0.7429830823190632,0.40949597267523175,-0.8821951329421345,True,False,False,False,False,False,False,False,5326
1,-0.8111763529522017,-0.7095476806732912,-0.6855838587820764,-0.6610982912022035,-1.1278845717608479,True,False,False,False,False,False,False,False,9055
4,-0.009198159940884864,0.17394766853297752,0.1262077917054325,0.2789992124026038,-0.14512681648599426,True,False,False,False,False,False,False,False,274
4,0.2610543638784567,0.37275371742932617,0.38134864933337326,-0.5896288903433585,0.34625206115143253,True,False,False,False,False,False,False,False,5119
3,-0.049263096597102256,-0.3606944939245885,-0.2076939393641769,0.07134746367494513,-0.8821951329421345,False,False,False,False,False,False,True,False,19366
2,0.3469723706197923,0.5555958466002774,0.488729671152437,-0.6929267693174787,0.5919414999701459,True,False,False,False,False,False,False,False,19742
4,-0.2887743958319937,-0.4248328775312728,-0.006665129714892469,-0.06248274230016185,0.34625206115143253,False,False,False,False,False,False,False,True,12446
1,-0.7209532235064241,-0.5486003215147274,-0.27917775182306603,1.2302742988218935,-0.14512681648599426,False,False,False,False,False,False,False,True,1941
1,-0.507701461169312,0.06181424491682035,-0.4564451824706527,-0.6983767191161849,0.10056262233271913,False,False,False,False,False,False,False,True,19153
2,-0.5306053625630012,-0.5091734288493005,-0.655854402328038,0.358856863993829,0.5919414999701459,False,False,False,False,False,False,False,True,19181
1,-0.7997248526762303,-0.6879436683457902,-0.6503078619448219,0.20579371273747105,-1.1278845717608479,True,False,False,False,False,False,False,False,6606
2,0.9558627925170312,0.9228499132957733,1.0169821772499386,-0.19582381111709116,0.8376309387888593,True,False,False,False,False,False,False,False,18473
4,-0.14387400097752343,0.025298411049374806,-0.03974469656039331,-0.4325119483743187,-0.6365056941234211,True,False,False,False,False,False,False,False,16817
0,-0.4485875501612518,-0.38464357300745816,-0.34613558732925087,-0.6761444808566972,-0.8821951329421345,True,False,False,False,False,False,False,False,31
4,-0.26683889931532384,-0.09553162932654563,-0.1497880577634008,0.08282004729208997,-0.6365056941234211,True,False,False,False,False,False,False,False,14027
0,-0.5240517388603821,-0.3511996628218798,-0.4608380424541599,0.11696332381574873,-0.3908162553047077,True,False,False,False,False,False,False,False,19323
3,-0.6675333079648009,-0.5028035882230375,-0.6052255817100415,0.36489426333261515,-0.3908162553047077,False,False,False,False,False,False,False,True,19576
0,-0.33278051512724316,-0.4030379569897818,-0.26639852278013615,-1.3957948634597281,-0.8821951329421345,False,False,False,False,False,False,False,True,2858
2,6.070840875408484,6.641028835720958,6.48365237894773,-0.9102284699044932,5.505730276344415,True,False,False,False,False,False,False,False,5420
4,0.012354478833707628,-0.4120433915710414,-0.5283727181601992,0.36750552954715243,-0.14512681648599426,False,False,False,False,False,False,False,True,14224
3,-0.18936650915377926,-0.08961007180762239,-0.07568627824363365,0.6117514836077526,-1.1278845717608479,True,False,False,False,False,False,False,False,16060
4,0.27276530657729486,0.4755571091768581,0.40397853409689494,0.13548171108281787,0.5919414999701459,True,False,False,False,False,False,False,False,13290
2,4.914086880069834,5.255731091011483,5.080477499720954,-0.30693413471950604,1.820388694063713,True,False,False,False,False,False,False,False,13419
3,0.7565173242139163,0.9906463776096612,1.0358404145528735,-0.24588132669838744,-0.8821951329421345,True,False,False,False,False,False,False,False,18531
1,-0.358676337170049,-0.472452405619077,-0.4417579435358965,0.4980370117959061,-0.6365056941234211,True,False,False,False,False,False,False,False,6329
0,-0.7645089219286414,-0.04133214362400917,-0.1074568615586955,-1.0798684712628885,1.0833203776075728,False,False,False,False,False,False,False,True,8102
3,2.7158481219041426,2.7250100217477193,2.57777864108695,-0.6162490720397704,-0.8821951329421345,False,False,True,False,False,False,False,False,19278
1,-0.3512126380934683,-0.20637674318629698,-0.15111922745537265,0.433512006162212,-0.6365056941234211,True,False,False,False,False,False,False,False,14670
2,0.6594241504022145,0.8791162542665724,0.8976206282031282,-0.7965139980926468,0.8376309387888593,True,False,False,False,False,False,False,False,3351
2,1.4900919009213196,1.6387498908406044,1.714293234227867,0.5886034995239162,1.3290098164262862,True,False,False,False,False,False,False,False,13822
1,-0.4756089739657652,-0.1949752696012912,-0.04327229624411875,-1.9547812516876126,0.8376309387888593,False,False,False,False,False,False,False,True,19632
4,-0.1398202131202333,-0.5993697181759073,-0.3603569168718169,-0.6358959235309265,-1.1278845717608479,False,False,False,False,False,False,False,True,5158
1,-0.3898713607840791,-0.5494110658030696,-0.6127245043081496,-0.6174739707655509,0.5919414999701459,False,False,False,False,False,False,False,True,16013
2,-0.08554449791984886,-0.31240754537283705,-0.7269388638793356,1.277140286097631,-0.3908162553047077,False,False,False,False,False,False,False,True,10735
3,-0.04647048718430239,-0.25503699301266536,-0.037770128183968375,0.46207198892484935,-1.1278845717608479,False,False,False,False,False,False,False,True,18246
2,-0.834256594117683,-0.385296854869072,-0.35008472408210073,3.173619900110225,-0.14512681648599426,False,False,False,False,False,False,False,True,17051
4,-0.3954791006533304,-0.2577538420893017,-0.756335527910381,-0.6154359990988256,0.5919414999701459,False,False,False,False,False,False,False,True,2988
2,-0.08574718731271337,-0.3545736400853655,-0.7537619331725687,1.3921032154960589,0.10056262233271913,False,False,False,False,False,False,False,True,10416
1,-0.46927087665089207,-0.3580716963430893,-0.2975478935722778,-0.9562350882711181,-0.8821951329421345,True,False,False,False,False,False,False,False,10784
2,-0.4952923661172739,-0.5305412063156122,-0.3417427273457437,1.9595436670685722,-0.8821951329421345,False,False,False,False,False,False,False,True,15345
2,-0.8316666740977477,0.04080678280059328,-0.22240336446046602,0.13790356891758923,-0.14512681648599426,False,False,False,False,True,False,False,False,19300
4,-0.6866311529813678,-0.5940431362185981,-0.5744311895024257,0.6305592206758697,-0.8821951329421345,True,False,False,False,False,False,False,False,12470
4,-0.27911286810545227,-0.6162464859796031,-0.18597368722350266,0.175504575563771,0.8376309387888593,False,False,False,False,False,False,False,True,4891
3,-0.1717325319745672,0.0687144528372126,-0.6447613215616058,0.28361684749859584,1.0833203776075728,False,False,False,False,False,False,False,True,1309
3,0.09890284958685176,0.20657328710856912,0.10668396955651181,-0.38187573319092655,-1.1278845717608479,True,False,False,False,False,False,False,False,7703
4,-0.5603106191394772,-0.05230335632396498,-0.28938338612818365,-0.02733252846885608,-0.14512681648599426,False,False,False,False,False,False,False,True,3081
4,0.28898045800645533,0.5281769979191495,0.4310456511669895,0.2133168075647179,-0.14512681648599426,True,False,False,False,False,False,False,False,9900
3,-0.14432442185055566,-0.1880390270611147,-0.12449583361593536,0.12159292063251602,-1.1278845717608479,True,False,False,False,False,False,False,False,3675
1,-0.2637985584223562,-0.7207340900077134,-0.6456043956998547,-0.46476287719912385,-0.3908162553047077,False,False,False,False,False,False,False,True,19132
1,0.281765616462225,0.22136012862217846,0.2933250534517337,-0.489224509379718,0.10056262233271913,True,False,False,False,False,False,False,False,11941
0,-0.4308821812736642,-0.5622256977450291,-0.4029987193379823,-0.36022947457452886,0.10056262233271913,False,False,False,False,False,False,False,True,16158
2,0.03431249639402913,-0.030781660600136804,-0.20088278777358753,3.2712928189519723,-0.14512681648599426,False,False,False,False,False,False,False,True,5380
2,-0.28717540173272926,-0.2568554417084303,-0.04981721389631375,3.4773359187802106,-0.8821951329421345,False,False,False,False,False,False,False,True,16117
2,-0.23233666044105455,-0.3402531956492052,-0.7420698260447491,1.431872985706036,-0.3908162553047077,False,False,False,False,False,False,False,True,6156
4,-0.07991423700694592,0.10586152307030196,0.023264002192941623,0.17165043621381232,-0.3908162553047077,True,False,False,False,False,False,False,False,1357
4,-0.37088612098577034,-0.22076295706996274,-0.24119504327880217,-0.443796590615189,-0.14512681648599426,True,False,False,False,False,False,False,False,11586
0,-0.5069132246415056,-0.5048609892930821,-0.5651130016586225,-0.5100576950551708,-0.3908162553047077,True,False,False,False,False,False,False,False,1452
2,-0.14876106744992318,-0.6501444661918081,-0.3680998872467866,-0.4225545536708556,-1.1278845717608479,False,False,False,False,False,False,False,True,17666
0,0.1236084344726699,-0.34394397953964495,-0.3710506467306576,0.08629224490466544,-0.3908162553047077,True,False,False,False,False,False,False,False,16854
4,-0.01793632487771024,-0.09910937980816178,-0.3249478030653653,-0.2524293126961027,-1.1278845717608479,False,False,False,False,False,False,False,True,15200
0,0.07021103997469834,-0.6122534969704896,-0.7450205855286202,1.8013584745690434,0.8376309387888593,False,False,False,False,False,False,False,True,5718
2,-0.308367703808896,-0.11308700332360992,-0.004269024269343112,2.7047419154728214,0.5919414999701459,False,False,False,False,False,False,False,True,10468
1,-0.020706413246858492,-0.44810428622380516,-0.6846520399976961,-0.38128786409363546,0.34625206115143253,False,False,False,False,False,True,False,False,6395
2,0.7276194470523507,0.8380593200499558,0.9977245890394123,0.38924148660187485,1.820388694063713,True,False,False,False,False,False,False,False,1627
3,-0.44423716015906994,-0.5110856783303608,-0.30187419507118635,-0.26066416752495536,0.5919414999701459,False,False,False,False,False,False,False,True,11573
3,-0.7470776341422938,-0.034810273028494744,-0.253330873637279,0.2114681227508423,-0.8821951329421345,False,False,False,False,False,False,False,True,15995
1,-0.4482459059290569,-0.5953269041794769,-0.7235887534878731,0.2636837428279625,-0.3908162553047077,False,False,False,False,False,False,False,True,6035
2,-0.491576393914758,-0.18757567409629397,-0.4319294739768375,0.8553426101336014,-0.6365056941234211,False,False,False,False,False,False,False,True,2851
3,2.2023683266473935,2.4786441248337616,2.4490989041963362,0.6464734597335072,-0.6365056941234211,True,False,False,False,False,False,False,False,8543
2,0.05087672399978961,0.30318273635256887,0.304806392044991,-0.6952415677258623,0.8376309387888593,True,False,False,False,False,False,False,False,6517
0,-0.465699714759056,-0.6008030573891586,-0.659626049788625,-0.7207043502180824,-0.6365056941234211,True,False,False,False,False,False,False,False,10912
2,3.14301466610347,3.447757423976481,3.5810368656030787,0.25122163150200005,5.751419715163127,False,False,False,False,False,False,False,False,11746
0,0.8341698827246737,0.6458035597843188,0.6046221919819689,-0.2913092454629165,0.10056262233271913,True,False,False,False,False,False,False,False,9273
0,-0.5863449456007405,-0.3592088063906626,-0.14399746960332319,-0.27551942681972963,-0.14512681648599426,False,False,False,False,False,False,False,True,12053
3,-0.873420689027836,-0.25214768655157804,-0.541795345887582,-1.9547812516876126,-1.1278845717608479,False,False,False,True,False,False,False,False,543
1,-0.34166979626697086,-0.24565645559843904,-0.11783998515607604,0.011929346035340885,-0.6365056941234211,True,False,False,False,False,False,False,False,11914
0,0.11687464242083798,-0.07874290102567853,-0.5848586854228719,-0.28969654769173026,-1.1278845717608479,False,False,False,False,False,False,False,True,9940
4,-0.2646994001684207,-0.2283519122581084,-0.22619719808258584,-0.5828147025286792,-0.8821951329421345,False,False,False,False,True,False,False,False,10101
2,1.9435562677926348,2.1840209275320546,2.3173131046911215,-0.9585498866795018,3.540214765794707,True,False,False,False,False,False,False,False,18952
2,-0.21513058309122315,-0.25497654002372394,-0.16516306770567582,2.9300889872779736,0.34625206115143253,False,False,False,False,False,False,False,True,6940
2,0.4494118149839502,0.6903768201990853,0.6393737079605863,0.46042153765967186,1.3290098164262862,True,False,False,False,False,False,False,False,16202
2,-0.04980360164474094,-0.3111381801644223,-0.7569567404333012,1.2063767598654387,-1.1278845717608479,False,False,False,False,False,False,False,True,7768
0,-0.3820565586369698,-0.23707528242123996,-0.716733229574218,-1.6389761983298423,0.34625206115143253,False,False,False,False,False,False,False,True,17462
0,-0.3945106957763111,-0.0022071670569520246,-0.1388724662892315,-0.4963371267922021,0.8376309387888593,False,False,False,False,False,False,False,True,3303
2,0.009809600901075494,-0.17957973400360935,-0.7207489248116664,-0.20041096031804465,-0.6365056941234211,False,False,False,False,False,False,False,True,16954
4,-0.6087083419467909,-0.5690716596183021,-0.4976670705987148,-0.08500283731572421,-0.8821951329421345,True,False,False,False,False,False,False,False,9097
3,0.11525312727792193,-0.006124490437411148,-0.5108012782261705,-1.7895279177335186,-0.6365056941234211,False,False,False,False,False,False,False,True,8145
3,0.08543526548318792,-0.43711261235018145,-0.4644765729455496,-0.4267180947630749,-0.3908162553047077,False,False,False,False,False,False,False,True,92
0,-0.783967103643634,-0.10461873359022716,-0.13896121093536296,1.8423246628038832,1.0833203776075728,False,False,False,False,False,False,False,True,12727
1,-0.2672359453149018,-0.480790160984427,-0.3973856204701676,-0.6535751963749568,4.7686619598882745,True,False,False,False,False,False,False,False,6370
4,0.44933028880593134,0.6326590399255937,0.577918040514552,0.2564299279208633,0.34625206115143253,True,False,False,False,False,False,False,False,2044
0,-0.015999515123671627,-0.5075353102345632,-0.39072977201030834,-0.5945015409930062,-0.6365056941234211,False,False,False,False,False,False,False,True,1465
3,-0.18436683746312144,-0.41607734819650943,-0.06017815133216143,-0.1728494369138836,-0.14512681648599426,False,False,False,False,False,False,False,True,16148
4,0.14889956649342995,0.3096466314637894,0.2708615648997085,-0.0010913950118171124,-0.14512681648599426,True,False,False,False,False,False,False,False,9016
3,-0.6150142341692423,-0.6969372226468801,-0.6227304631594714,-0.05726865888527757,0.8376309387888593,False,False,False,False,False,False,True,False,13833
4,-0.5870881400412437,-0.36757585137347304,-0.47636835552716494,0.4575280396491923,-0.6365056941234211,True,False,False,False,False,False,False,False,6072
1,7.031120385088726,6.899439771916236,7.138144144167231,-0.6286911134848325,3.2945253269759935,True,False,False,False,False,False,False,False,6671
2,4.691985473629821,5.036525793313737,4.914203312112901,0.49051391696865926,3.540214765794707,True,False,False,False,False,False,False,False,8032
2,0.30669956473067045,0.36636626331975297,0.31390271827346544,-0.5060067978404994,0.5919414999701459,True,False,False,False,False,False,False,False,3825
2,-0.47873939903333923,-0.2003517512663572,-0.10847742498920726,1.1650124928548111,-0.14512681648599426,False,False,False,False,False,False,False,True,10717
2,-0.6301934175904286,-0.0835610840187938,-0.13044172490674302,4.329366916938063,0.34625206115143253,False,True,False,False,False,False,False,False,7138
4,-0.6974412539341415,-0.5727956702606247,-0.5850805470382006,-0.7371972888778159,-0.8821951329421345,True,False,False,False,False,False,False,False,18494
4,0.13403567768336616,0.3338947488798695,0.27840485982088237,-0.5227890863012808,-0.3908162553047077,True,False,False,False,False,False,False,False,3790
1,-0.589678060061179,-0.10672172974253914,-0.6634642557338105,-0.16775977391345,0.5919414999701459,False,False,False,False,True,False,False,False,15885
4,0.8024602532632044,1.0427674868881056,0.8925178110505693,-0.43424804718060644,-0.14512681648599426,True,False,False,False,False,False,False,False,6884
4,0.09845242871381953,0.0676516845656845,-0.15309379583179758,-1.9547812516876126,-0.8821951329421345,False,False,False,False,False,False,False,True,6376
0,3.04193031293583,-0.6159034251502916,-0.6378836114864179,0.5252358930944139,-0.8821951329421345,False,False,True,False,False,False,False,False,14530
1,-0.44437228642097965,-0.7606686864122941,-0.5060312534966047,0.9112767825587073,0.34625206115143253,False,False,False,False,False,False,False,True,7230
4,-0.318637299714031,-0.26856006661286846,-0.20081622928898893,-0.018741732875742396,-0.3908162553047077,True,False,False,False,False,False,False,False,17005
0,-0.36800342739836406,-0.3052424548551947,-0.032534194062212377,-1.9547812516876126,0.8376309387888593,False,False,False,True,False,False,False,False,8328
3,-0.5224527447611177,-0.5065128162557793,-0.09776150896883375,0.1494158310729518,0.5919414999701459,False,False,False,False,False,False,False,True,5011
0,-0.6379631776502347,-0.5798261876864118,-0.5264868944299057,0.5017985592095295,-0.6365056941234211,True,False,False,False,False,False,False,False,8194
2,-0.4314226863213029,-0.017472734936147635,-0.5713251268878247,3.7587407529909918,-1.1278845717608479,False,False,False,False,False,False,False,True,11176
1,-0.7997248526762303,-0.7042383609463143,-0.6503078619448219,0.017426992255252037,-1.1278845717608479,True,False,False,False,False,False,False,False,11217
0,-0.747933433801055,-0.573451916073991,-0.6348219211948826,-0.24067303027952425,-0.8821951329421345,True,False,False,False,False,False,False,False,7828
4,-0.3536124805049841,-0.035775469607871174,-0.6648841700719138,-0.16398375900977413,-1.1278845717608479,False,False,False,False,False,False,False,True,16302
1,-0.5897830081245955,-0.5359254514266558,-0.5726562965797964,-0.2858115992430053,-0.8821951329421345,True,False,False,False,False,False,False,False,1581
2,4.48996608181395,4.934857766426331,4.770215123764611,-0.32198032437399976,1.0833203776075728,True,False,False,False,False,False,False,False,18609
3,0.5538279313494101,0.8057600448990753,0.8139787992242293,-1.003399105841935,-1.1278845717608479,True,False,False,False,False,False,False,False,10798
3,-0.18974936689585664,-0.4348005561345996,-0.4843331875174633,-0.41258087262449034,0.5919414999701459,False,True,False,False,False,False,False,False,14064
2,3.102527685089222,3.35332468385429,3.431058413640915,0.3050406944969198,3.04883588815728,False,False,False,False,False,False,False,False,17691
4,0.21511143482916864,0.3436967098431682,0.3826354467022794,-0.0453619145721543,0.10056262233271913,True,False,False,False,False,False,False,False,7835
1,-0.44664060593757,-0.29708724480127685,-0.2398638735868303,-0.3020151881016908,-0.8821951329421345,True,False,False,False,False,False,False,False,13066
2,2.475687991401648,2.7547302718614897,2.711893987553115,-1.0317553863446345,3.540214765794707,True,False,False,False,False,False,False,False,11648
0,-0.6250135775505579,-0.2717131123844818,-0.41815186766492873,1.6112913031760259,1.0833203776075728,False,False,False,False,False,False,False,True,6392
0,1.7310335116385251,1.6433130906256728,1.542461413155832,0.5472264779740585,0.8376309387888593,True,False,False,False,False,False,False,False,10477
1,0.18223048588737886,-0.2734951985202127,-0.2196744665919237,0.5423075313562433,-0.3908162553047077,True,False,False,False,False,False,False,False,19139
2,2.362943142672949,2.6144363921472227,2.639456170148313,0.3773781447589087,1.820388694063713,True,False,False,False,False,False,False,False,18378
0,-0.3879795931173437,-0.24438241333407987,-0.16021555368384707,-0.3741472000049356,0.8376309387888593,False,False,False,False,False,False,False,True,12007
3,0.8240804551687517,0.9746426160996157,1.033621798399587,-0.7071049095688285,-0.8821951329421345,True,False,False,False,False,False,False,False,9643
4,1.5983539359111651,1.8843290929446563,1.7209490826877263,-0.9602859854857896,0.8376309387888593,True,False,False,False,False,False,False,False,5296
0,-0.5848585567197341,-0.1338358731940477,-0.40193378358440485,0.19807892366702984,-1.1278845717608479,False,False,False,False,False,False,False,True,7455
3,0.0495142008588671,-0.4098690751151766,-0.36914263683883125,0.08053675907704051,-0.8821951329421345,False,False,False,False,False,False,False,True,13156
3,-0.12076741019096972,-0.4498919335983434,-0.5810648518007521,0.18656329347998316,0.5919414999701459,False,True,False,False,False,False,False,False,11219
3,2.0852588996590122,1.8826892579432357,2.068606233907712,-0.5991774337779411,-0.6365056941234211,True,False,False,False,False,False,False,False,17440
3,-0.4032713817567881,-0.6532417680773726,-0.4078796748752125,-0.5852770693355973,-0.6365056941234211,False,True,False,False,False,False,False,False,10635
0,-0.10957445149611865,-0.35369306353023594,-0.7099886364682272,4.032551109778607,-0.8821951329421345,False,False,False,False,False,False,False,True,482
0,-0.4212431745907743,-0.07746879829741919,-0.5876541417760128,-1.7683501656344838,0.34625206115143253,False,False,False,False,False,False,False,True,14237
4,-0.045254350827115354,-0.17562101156133816,-0.5192098334471261,-0.660123182372672,1.0833203776075728,False,False,False,False,False,False,False,True,15588
2,2.5561333845356424,2.7483559617796054,2.7688458642079783,-0.7730766642077623,1.3290098164262862,False,False,True,False,False,False,False,False,13933
3,-0.47734309432693933,-0.06309262082271397,-0.709522727076037,-0.00703686791881021,-0.3908162553047077,False,False,False,False,False,False,True,False,18537
3,-0.31323224923764414,-0.14411220512660775,-0.11783998515607604,0.6424225625188359,-1.1278845717608479,True,False,False,False,False,False,False,False,4261
4,0.7060701864343059,0.9053800031996649,0.8973987665877995,-0.37261653955739193,0.10056262233271913,True,False,False,False,False,False,False,False,1062
1,-0.8400895444234505,-0.671585048022439,-0.27083575508670904,-1.9547812516876126,0.34625206115143253,False,False,False,True,False,False,False,False,4268
4,-0.563801380905477,-0.49899627619994325,-0.08116626014225116,-0.031108543372531952,-0.14512681648599426,False,False,False,False,False,False,False,True,3567
3,-0.04435350908105088,-0.06516334757877267,-0.7089237007146497,-1.6786354369158185,-1.1278845717608479,False,False,False,False,False,False,False,True,11611
3,0.07658449532810448,-0.14516521056790807,-0.053766350649163616,0.05909903486225806,0.5919414999701459,False,False,False,False,False,False,False,True,3958
3,-0.3357532928892559,-0.3621111434774385,-0.23819991147186548,-0.976778924145523,-1.1278845717608479,True,False,False,False,False,False,False,False,17140
0,-0.5787553538901472,-0.06417990763021582,-0.2622497105734905,1.2804780691536275,1.0833203776075728,False,False,False,False,False,False,False,True,7969
0,-0.14914392519200056,-0.32157834512492106,-0.7615049035475384,-0.40884024115058537,-1.1278845717608479,False,False,False,False,False,False,False,True,2981
1,-0.5229831153391132,-0.8700769003869645,-0.9276348811056271,-0.05809330581826434,-0.8821951329421345,True,False,False,False,False,False,False,False,5843
3,-0.18934398811012765,-0.05293304175864084,0.004210082945287016,-1.0036884556429828,-0.8821951329421345,True,False,False,False,False,False,False,False,11260
1,-0.04016459496185109,0.006477865888007166,-0.5650020708509583,-0.4996836424251946,0.10056262233271913,False,False,False,False,False,False,False,True,1671
4,-0.8751322883453585,-0.37752792916921224,-0.3941020685633037,-1.9547118077353611,0.5919414999701459,False,True,False,False,False,False,False,False,2258
1,-0.6360939310271508,-0.5176475927756995,-0.6796379674912687,-0.48323355068400026,0.5919414999701459,False,False,False,False,False,False,False,True,5328
3,0.08367862407836218,-0.0068405662242829275,-0.05469816943354392,-0.3825470247293577,-0.6365056941234211,False,False,False,False,False,False,False,True,16558
0,-0.05588428343067612,-0.6777785619461999,-0.673536773069731,-0.5191606397961395,0.8376309387888593,False,False,False,False,False,False,False,True,12628
2,2.3115622824235427,2.475043498470261,2.5100886622501806,-0.7539795773385973,1.3290098164262862,True,False,False,False,False,False,False,False,5641
0,-0.557472967639374,-0.4384392142760444,-0.29495211267293264,-0.04028535911770813,0.5919414999701459,False,False,False,False,False,False,False,True,13314
2,1.8903232769133196,2.117828423327156,2.2028325111815414,-0.024818078697749463,1.820388694063713,True,False,False,False,False,False,False,False,10430
4,-0.6983420956802059,-0.5918121224622611,-0.5859679934995151,-0.9984801592241197,-0.8821951329421345,True,False,False,False,False,False,False,False,15341
4,-0.27798681592287167,-0.7443448502187587,-0.34857606509786593,0.4382255144212835,0.10056262233271913,False,False,False,False,False,False,False,True,17339
4,-0.5951281526248691,-0.6138650204052779,-0.3099055855460833,-0.40851616937341173,-1.1278845717608479,False,False,False,False,False,False,False,True,10542
1,0.9557477099839715,0.5312336789397886,0.6014353717393882,-0.274816306803183,-0.14512681648599426,True,False,False,False,False,False,False,False,7929
4,0.42771008690038403,0.6150047096280891,0.5455262446765698,-0.3043299865100745,0.10056262233271913,True,False,False,False,False,False,False,False,3143
0,-0.750140496078913,-0.6492061376249824,-0.6369961650251033,0.49311806517809087,-1.1278845717608479,True,False,False,False,False,False,False,False,15458
0,0.15069224156809824,0.20871844781575927,0.2545467491549013,0.09323664012981638,-0.3908162553047077,True,False,False,False,False,False,False,False,18455
4,-0.3064759361421606,-0.12794472124040926,-0.13337029822908114,-0.6992924649405337,-0.6365056941234211,True,False,False,False,False,False,False,False,5839
3,-0.05601940969258579,-0.4683900596030254,-0.477011754211618,0.1505425997072048,-0.8821951329421345,False,False,False,False,False,False,False,True,654
0,-0.10655663164680267,-0.5310227443706612,-0.03572900132294485,-0.4284674402926043,-0.6365056941234211,False,False,False,False,False,False,False,True,17002
4,-0.7307723985385269,-0.026252218769912492,-0.623129814067063,-1.9547812516876126,-0.14512681648599426,False,False,False,False,False,False,False,True,905
2,1.0228851932137912,0.940093438424744,1.0196445166338823,-0.36480409492909716,1.5746992552449997,True,False,False,False,False,False,False,False,768
